,time [s],altitude [m],ground_distance [m],mass [kg],true_airspeed [m/s],equivalent_airspeed [m/s],mach [-],engine_setting,CL [-],CD [-],drag [N],thrust [N],thrust_rate [-],thrust_is_regulated,sfc [kg/N/s],name,gamma [rad],alpha [deg],CL_wing [-],CL_htp [-],battery_power [W],motor_input_power [W],powertrain_power_input [W],l_d_ratio,CD_tot,CD0,CD0_flaps,CD_ind_wing,CD_ind_htp,cd_delta_e,rpm [rpm],shaft_power [W]
80,320.0,1528.02432070001,16039.674319855445,1435.9726081477654,52.27131910155568,48.51178043788192,0.1563235388886079,2,1.2070932330595996,,,2267.1587995955897,1.0,False,,sizing:main_route:climb,0.09341705602836584,8.136639677154253,1.039237983214125,0.16785524984547467,156376.5496351234,12515.336522464375,,14.869605414907653,0.08200795178577537,0.03419019813706738,0.0,0.04182333057186514,0.005939108455451632,5.5314621391237415e-05,4154.090863221852,11739.695422116709
81,324.0,1547.5280554151261,16247.847942444929,1435.9726081477654,52.32165844742397,48.511427633712366,0.1565097467438757,2,1.2071157935569938,,,2266.869408292788,1.0,False,,sizing:main_route:climb,0.09339724927919267,8.136899941954834,1.0392560701409483,0.1678597234160455,156388.77344334096,12516.314834582055,,14.869729839282813,0.08200824312692508,0.03419019813706738,0.0,0.04182321213511573,0.005939515451934789,5.531740280717307e-05,4157.962795441634,11739.698841023914
82,328.0,1567.0464457800877,16456.222431095972,1435.9726081477654,52.372106262906215,48.51107356960541,0.1566963990289678,2,1.2071384600066075,,,2266.5776319459515,1.0,False,,sizing:main_route:climb,0.09337728105507666,8.13716178761038,1.0392742383775735,0.16786422162903394,156401.03333978934,12517.29603496114,,14.869855701310135,0.08200852947157285,0.03419019813706738,0.0,0.04182308629944402,0.005939924825308128,5.532020975331773e-05,4161.841965676189,11739.702663575246
83,332.0,1586.5794906213775,16664.798221613084,1435.9726081477654,52.4226628327541,48.51071824010806,0.15688349704727936,2,1.2071612327034789,,,2266.283468853408,1.0,False,,sizing:main_route:climb,0.0933571512417996,8.137425217021578,1.0392924881656875,0.16786874453779166,156413.32954285713,12518.280141079998,,14.869983002696696,0.08200881083135306,0.03419019813706738,0.0,0.0418229530718176,0.005940336580192968,5.5323042275101685e-05,4165.728392011121,11739.706899827655
84,336.0,1606.127188724398,16873.57575094634,1435.9726081477654,52.47332844257811,48.51036163974175,0.15707104210663714,2,1.2071841119460665,,,2265.98691732929,1.0,False,,sizing:main_route:climb,0.09333685972491952,8.137690233186115,1.0393108197579075,0.16787329218815894,156425.66227255913,12519.267170547148,,14.870111744855935,0.08200908721836732,0.03419019813706738,0.0,0.041822812460125584,0.0059407507207035574,5.5325900470801686e-05,4169.622092592176,11739.71155994015
85,340.0,1625.6895388331384,17082.55545719483,1435.9726081477654,52.52410337884638,48.51000376299897,0.15725903551930384,2,1.2072070980231422,,,2265.6879757037,1.0,False,,sizing:main_route:climb,0.09331640639368677,8.137956838990686,1.0393292333954192,0.16787786462772306,156438.03175054202,12520.257141101709,,14.870241929778702,0.08200935864396544,0.03419019813706738,0.0,0.04182266447143335,0.005941167251047977,5.532878441673069e-05,4173.523085625364,11739.71665417416
86,344.0,1645.2665396506604,17291.737779610034,1435.9726081477654,52.574987928893925,48.509644604347685,0.15744747860201475,2,1.2072301912420604,,,2265.386642322616,1.0,False,,sizing:main_route:climb,0.0932957911349612,8.138225037454067,1.0393477293341111,0.16788246190794925,156450.4382000892,12521.250070613803,,14.870373558677805,0.0820096251210103,0.03419019813706738,0.0,0.04182250911402219,0.00594158617573751,5.5331694183222104e-05,4177.431389377398,11739.722192893747
87,348.0,1664.8581898383097,17501.123158599352,1435.9726081477654,52.6259823809142,48.50928415822238,0.15763637267595998,2,1.2072533918973098,,,2265.0829155482197,1.0,False,,sizing:main_route:climb,0.0932750138395081,8.138494831546913,1.0393663078252282,0.16788708407208172,156462.88184612236,12522.245977084658,,14.870506633387278,0.08200988666152305,0.03419019813706738,0.0,0.04182234639588391,0.005942007498690945,5.533462988081389e-05,4181.347022175575,11739.728186565702
88,352.0,1684.464488016247,17710.712035729455,1435.9726081477654,52.67708702397759,48.50892241903711,0.15782571906684928,2,1.2072767002981282,,,2264.776793758533,1.0,False,,sizing:main_route:climb,0.09325407439719104,8.138766224236301,1.0393849691201056,0.1678917311780225,156475.36291520958,12523.244878647272,,14.870641155295816,0.08201014327854368,0.03419019813706738,0.0,0.041822176325081464,0.005942431224855694,5.533759153913834e-05,4185.270002408436,11739.73464575995
89,356.0,1704.0854327629706,17920.504853729864,1435.9726081477654,52.72830214802114,48.50855938117386,0.1580155191048886,2,1.207300116731902,,,2264.46827534784,1.0,False,,sizing:main_route:climb,0.09323297269973238,8.139039218459267,1.039403713467376,0.16789640326452585,156487.8816355668,12524.246793566528,,14.870777125955879,0.08201039498371926,0.03419019813706738,0.0,0.04182199890953942,0.005942857357822103,5.5340579290359336e-05,4189.200348525643,11739.741581149643
90,360.0,1723.721022615414,18130.502056496363,1435.9726081477654,52.77962804385631,48.508195038986685,0.15820577412481265,2,1.2073236415109816,,,2264.1573587265816,1.0,False,,sizing:main_route:climb,0.09321170864111966,8.139313817225405,1.0394225411239917,0.16790110038699013,156500.43823706155,12525.251740239491,,14.870914547176021,0.08201064179052095,0.03419019813706738,0.0,0.041821814157902384,0.005943285902367736,5.534359318345664e-05,4193.138079038341,11739.749003511304
91,364.0,1743.371256069133,18340.70408909448,1435.9726081477654,52.83106500317317,48.50782938680198,0.15839648546590604,2,1.207347274935052,,,2263.844042321421,1.0,False,,sizing:main_route:climb,0.09319028211542832,8.139590023506614,1.0394414523433604,0.1679058225916917,156513.03295122052,12526.259737196013,,14.87105342053421,0.08201088371160588,0.03419019813706738,0.0,0.04182162207860804,0.00594371686261666,5.534663331378562e-05,4197.083212519467,11739.75692372527
92,368.0,1763.0361315780344,18551.111397763,1435.9726081477654,52.882613318545076,48.507462418920475,0.15858765447202575,2,1.2073710173139922,,,2263.5283245752066,1.0,False,,sizing:main_route:climb,0.09316869301575756,8.139867840315405,1.0394604473837654,0.1679105699302269,156525.66601123082,12527.270803098838,,14.871193747140968,0.08201112076043865,0.03419019813706738,0.0,0.04182142268054352,0.005944150243075411,5.5349699752329006e-05,4201.035767603979,11739.76535277571
93,372.0,1782.715647553877,18761.72442991756,1435.9726081477654,52.9342732834233,48.50709412961052,0.15877928249159293,2,1.2073948689458247,,,2263.2102039472393,1.0,False,,sizing:main_route:climb,0.09314694124202824,8.140147270600428,1.0394795264971537,0.16791534244867093,156538.33765194422,12528.284956743935,,14.871335529374747,0.08201135294967947,0.03419019813706738,0.0,0.0418212159721746,0.005944586047843886,5.535279259361153e-05,4204.99576298885,11739.774301750847
94,1720460627.83861,1800.0,0.0,1435.9726081477654,76.9,70.4075362735657,0.2307126723383495,3,0.5864260829675016,,,1008.1548027398187,0.5971357741793594,True,,sizing:main_route:cruise,0.0,3.5625543285077126,0.5058966088554553,0.08052947411204638,101910.74504346088,8156.256628311654,,13.972944678382971,0.04208912521700421,0.03419019813706738,0.0,0.006979322701063989,0.0008972999722088679,2.2304406663977465e-05,4536.633213212729,7298.572060516823
94,0.0,1800.0,0.0,1435.9726081477656,57.81604977201462,52.934793517781515,0.17345767681337468,3,1.0385010127214265,,,306.5452221240025,0.14263183515757907,True,,sizing:main_route:descent,-0.03459937340074779,7.512474708814054,0.8908060948431034,0.14769491787832306,30054.763796616626,2405.382929189217,,17.73860666243516,0.058538545372412494,0.03419019813706738,0.0,0.019517162318321894,0.004760650805176755,7.053411184646065e-05,3224.511107679585,1896.5131138334884
95,18.0,1764.0,1040.0660450383828,1435.9726081477656,57.713004612712155,52.93566900034226,0.17307529040387723,3,1.0384734435195802,,,305.60070336140706,0.14215086852154984,True,,sizing:main_route:descent,-0.034661174465498774,7.512587556084542,0.8907809640396489,0.14769247947993122,29976.56470566515,2399.124395276734,,17.74023492956123,0.058531599261192335,0.03419019813706738,0.0,0.019510230638547597,0.004760615947254951,7.0554538322402e-05,3218.0188318685005,1891.787648285649
96,36.0,1728.0,2078.27616445657,1435.9726081477656,57.61022583520922,52.936539940515054,0.17269405670250346,3,1.038446148298075,,,304.65420156841185,0.14166978199331745,True,,sizing:main_route:descent,-0.03472303612685187,7.512704502483711,0.8907561629323999,0.14768998536567493,29898.506480793098,2392.8771353461407,,17.741888626080282,0.058524653254068686,0.03419019813706738,0.0,0.01950330124901657,0.004760577975361022,7.057589262371429e-05,3211.54295705587,1887.0680597180906
97,54.0,1692.0,3114.6351520346934,1435.9726081477656,57.507712551972794,52.93740636534641,0.17231397134575419,3,1.0384190340974746,,,303.7067395991606,0.14118904735515758,True,,sizing:main_route:descent,-0.03478495838703346,7.512823378767812,0.8907315159196567,0.14768751817781783,29820.64776741054,2386.6458429850904,,17.743544904841922,0.05851771012266248,0.03419019813706738,0.0,0.019496372756058793,0.004760541873831567,7.059735570473185e-05,3205.08422535935,1882.3588709222968
98,72.0,1656.0,4149.1477855772455,1435.9726081477656,57.40546387898899,52.93826830169387,0.1719350299896943,3,1.0383920998408824,,,302.75831738666784,0.1407086604252298,True,,sizing:main_route:descent,-0.0348469412482958,7.512944176326519,0.8907070220865606,0.14768507775432188,29742.987796125104,2380.4304566165456,,17.745203767596486,0.058510769802464564,0.03419019813706738,0.0,0.019489445106262396,0.004760507631738717,7.061892739607035e-05,3198.642578956675,1877.6600445687573
99,90.0,1620.0,5181.818826976421,1435.9726081477656,57.303478935764225,52.93912577624271,0.17155722830990336,3,1.0383653444584304,,,301.80893486351226,0.14022861701033487,True,,sizing:main_route:descent,-0.03490898471290671,7.513066886607819,0.8906826805242565,0.14768266393417398,29665.52580047876,2374.2309148983163,,17.74686521610079,0.05850383222935903,0.03419019813706738,0.0,0.019482518246537153,0.004760475238224009,7.064060753048596e-05,3192.217960262752,1872.9715434400107
100,108.0,1584.0,6212.653022275486,1435.9726081477656,57.201756845298995,52.939978815497575,0.17118056200134488,3,1.0383387668875952,,,300.8585919617461,0.13974891290575606,True,,sizing:main_route:descent,-0.03497108878315597,7.513191501120721,0.8906584903301582,0.14768027655743704,29588.261016915836,2368.0471567204972,,17.748529252118146,0.05849689733963751,0.03419019813706738,0.0,0.01947559212412547,0.004760444682501713,7.066239594295362e-05,3185.810311927961,1868.2933304289263
101,126.0,1548.0,7241.655101731666,1435.9726081477656,57.10029673407145,52.94082744578274,0.17080502677826465,3,1.0383123660731677,,,299.90728861294684,0.13926954389519372,True,,sizing:main_route:descent,-0.03503325346135574,7.513318011434929,0.890634450607916,0.14767791546525155,29511.19268476718,2361.8791212041997,,17.75019587741708,0.058489965069997644,0.03419019813706738,0.0,0.019468666686600758,0.004760415953858897,7.068429247060758e-05,3179.4195768370328,1863.6253685381346
102,144.0,1512.0,8268.829779878746,1435.9726081477656,56.999097732034144,52.94167169325483,0.17043061837412954,3,1.038286140966774,,,298.95502474823905,0.13879050575072097,True,,sizing:main_route:descent,-0.03509547874983307,7.513446409176909,0.8906105604670222,0.14767558049975185,29434.32004624251,2355.726747700942,,17.751865093773215,0.058483035357519,0.03419019813706738,0.0,0.019461741881849015,0.00476038904164991,7.070629695269393e-05,3173.0456981085354,1858.9676208799772
103,162.0,1476.0,9294.181755589612,1435.9726081477656,56.89815897258469,52.94251158389105,0.170057332541488,3,1.038260090527326,,,298.0018002982174,0.1383117942326209,True,,sizing:main_route:descent,-0.0351577646509383,7.513576686033665,0.8905868190231836,0.14767327150414247,29357.642346397297,2349.5899757899965,,17.753536902968346,0.05847610813968419,0.03419019813706738,0.0,0.01945481765808481,0.004760363935301339,7.072840923064532e-05,3166.6886190930454,1854.3200506747148
104,180.0,1440.0,10317.715712138257,1435.9726081477656,56.7974795925578,52.94334714349726,0.16968516505189501,3,1.0382342137206817,,,297.0476151930448,0.13783340508936376,True,,sizing:main_route:descent,-0.03522011116704048,7.513708833749821,0.8905632253980331,0.14767098832264852,29281.158833125843,2343.468745277838,,17.755211306789693,0.05846918335436243,0.03419019813706738,0.0,0.019447893963838347,0.00476034062430874,7.07506291479654e-05,3160.348283372472,1849.6826212505616
105,198.0,1404.0,11339.43631726165,1435.9726081477656,56.69705873220909,52.94417839770835,0.16931411169581306,3,1.0382085095196678,,,296.09246936233455,0.13735533405745842,True,,sizing:main_route:descent,-0.03528251830052786,7.513842844128003,0.8905397787191596,0.14766873080050819,29204.868757135922,2337.3629961961115,,17.75688830703238,0.05846226093980919,0.03419019813706738,0.0,0.01944097074795536,0.0047603190982361135,7.077295655033373e-05,3154.024634758826,1845.0552960423734
106,216.0,1368.0,12359.348223221315,1435.9726081477656,56.596895535200176,52.945005371989716,0.16894416828251663,3,1.038182976903972,,,295.1363627353202,0.13687757686144236,True,,sizing:main_route:descent,-0.03534498605380762,7.513978709027683,0.8905164781199982,0.14766649878397392,29128.77137194083,2331.2726688009975,,17.75856790549574,0.058455340834661654,0.03419019813706738,0.0,0.01943404795959293,0.00476029934671591,7.079539128542977e-05,3147.717617293271,1840.4380385916552
107,234.0,1332.0,13377.456066864634,1435.9726081477656,56.49698914858154,52.945828091636585,0.16857533063999114,3,1.038157614860195,,,294.17929524069257,0.13640012921370906,True,,sizing:main_route:descent,-0.03540751442930707,7.514116420365849,0.8904933227398896,0.14766429212030543,29052.865933830755,2325.197703570921,,17.76025010398659,0.058448422977939556,0.03419019813706738,0.0,0.019427125548220486,0.004760281359448607,7.081793320307537e-05,3141.427175244828,1835.8308125449962
108,252.0,1296.0,14393.764469685844,1435.9726081477656,56.39733872277964,52.94664658177715,0.16820759461484408,3,1.0381324223817217,,,293.2212668066679,0.13592298681445342,True,,sizing:main_route:descent,-0.035470103429472176,7.514255970115873,0.8904703117239664,0.14766211065775534,28977.151701860465,2319.138041205566,,17.761934904318153,0.0584415073090389,0.03419019813706738,0.0,0.019420203463614664,0.004760265126201696,7.084058215516021e-05,3135.1532531094413,1831.2335816537227
109,270.0,1260.0,15408.278037886816,1435.9726081477656,56.297943411579745,52.94746086737193,0.16784095607220445,3,1.0381073984687352,,,292.262277360978,0.13544614535156851,True,,sizing:main_route:descent,-0.03553275305676887,7.514397350307602,0.8904474442231621,0.14765995424557316,28901.627937829526,2313.0936226242893,,17.763622308309888,0.05843459376773204,0.03419019813706738,0.0,0.019413281655859104,0.004760250636809924,7.086333799563155e-05,3128.895795608801,1826.6463097730016
110,288.0,1224.0,16421.001362437502,1435.9726081477656,56.198802372114194,52.94827097321758,0.16747541089563817,3,1.0380825421280686,,,291.3023268308857,0.13496960050056817,True,,sizing:main_route:descent,-0.035595463313681006,7.514540553026166,0.890424719394088,0.14765782273398068,28826.293906268013,2307.064388964983,,17.765312317787792,0.05842768229415994,0.03419019813706738,0.0,0.019406360075338455,0.004760237881173626,7.088620058047695e-05,3122.65474768944,1822.0689608613282
111,306.0,1188.0,17431.939019136185,1435.9726081477656,56.0999147648454,52.94907692394634,0.1671109549870482,3,1.0380578523732193,,,290.34141514320294,0.1344933479244954,True,,sizing:main_route:descent,-0.03565823420271158,7.514685570412033,0.8904021363990408,0.14765571597417856,28751.148874418257,2301.0502815826076,,17.767004934583625,0.058420772828832686,0.03419019813706738,0.0,0.019399438672738453,0.004760226849259165,7.090916976768806e-05,3116.430054521576,1817.5014989797378
112,324.0,1152.0,18441.09556866942,1435.9726081477656,56.00127975355214,52.949878744028084,0.16674758426658512,3,1.038033328224266,,,289.3795422242666,0.13401738327381899,True,,sizing:main_route:descent,-0.03572106572638203,7.514832394660394,0.8903796944059363,0.1476536338183296,28676.19211221703,2295.05124204777,,17.76870016053565,0.0584138653126246,0.03419019813706738,0.0,0.019392517399042155,0.004760217531097786,7.093224541727957e-05,3110.2216614980966,1812.9438882910317
113,342.0,1116.0,19448.475556671732,1435.9726081477656,55.902896505312945,52.95067645776964,0.16638529467254895,3,1.0380089687079022,,,288.416707999878,0.1335417021863056,True,,sizing:main_route:descent,-0.03578395788723329,7.514981018021509,0.8903573925883401,0.1476515761195621,28601.422892273196,2289.067212144931,,17.770397997489685,0.058406959686775055,0.03419019813706738,0.0,0.019385596205530545,0.0047602099167858,7.095542739132074e-05,3104.02951423337,1808.3960930586647
114,360.0,1080.0,20454.083513785004,1435.9726081477656,55.804764190495696,52.95147008931995,0.16602408216130993,3,1.037984772857218,,,287.4529123954515,0.13306630028700314,True,,sizing:main_route:descent,-0.03584691068782311,7.515131432798713,0.8903352301252739,0.1476495427319441,28526.840489862007,2283.0981338719557,,17.772098447296628,0.05840005589287827,0.03419019813706738,0.0,0.019378675043774194,0.004760203996482883,7.097871555380133e-05,3097.8535585625123,1803.8580776468682
115,378.0,1044.0,21457.92395571769,1435.9726081477656,55.70688198273555,52.95225966266414,0.16566394270719506,3,1.0379607397119288,,,286.488155335865,0.13259117318805458,True,,sizing:main_route:descent,-0.03590992413073066,7.515283631350499,0.890313206201415,0.1476475335105139,28452.44418289369,2277.143949437592,,17.773801511814334,0.05839315387289306,0.03419019813706738,0.0,0.01937175386564088,0.00476019976041405,7.100210977075127e-05,3091.6937405398803,1799.329806518881
116,396.0,1008.0,22460.00138330363,1435.9726081477656,55.60924905892969,52.95304520163343,0.16530487230242458,3,1.0379368683180017,,,285.52243674554927,0.13211631648866684,True,,sizing:main_route:descent,-0.035972998218550635,7.515437606087341,0.89029132000678,0.14764554831122162,28378.233251908605,2271.2046012610854,,17.77550719290749,0.05838625356912469,0.03419019813706738,0.0,0.019364832623281408,0.004760197198865762,7.1025609910142e-05,3085.5500064385446,1794.811244237084
117,414.0,972.0,23460.320282560748,1435.9726081477656,55.51186459921588,52.953826729899504,0.16494686695700095,3,1.03791315772785,,,284.55575654846143,0.1316417257749808,True,,sizing:main_route:descent,-0.0360361329538976,7.515593349473323,0.8902695707368866,0.14764358699096336,28304.20698005305,2265.280031970246,,17.777215492446874,0.05837935492423368,0.03419019813706738,0.0,0.019357911269136198,0.004760196302188187,7.104921584190963e-05,3079.422302748911,1790.302355461781
118,432.0,936.0,24458.88512474941,1435.9726081477656,55.414727786963965,52.954604270981285,0.1645899226986364,3,1.0378896070000776,,,283.5881146681403,0.13116739662001387,True,,sizing:main_route:descent,-0.03609932833940212,7.515750854023962,0.8902479575925353,0.14764164940754226,28230.364653069977,2259.3701844007,,17.77892641230929,0.05837245788122326,0.03419019813706738,0.0,0.019350989755925415,0.00476019706079258,7.107292743788249e-05,3073.3105761780107,1785.8031049510066
119,450.0,900.0,25455.70036643057,1435.9726081477656,55.31783780875421,52.955377848239024,0.16423403557264193,3,1.0378662151997142,,,282.6195110275411,0.1306933245834638,True,,sizing:main_route:descent,-0.036162584377715475,7.515910112308375,0.8902264797800185,0.1476397354196958,28156.705559267037,2253.4750015933387,,17.780639954379822,0.05836556238344925,0.03419019813706738,0.0,0.019344068036656854,0.004760199465153075,7.109674457193124e-05,3067.21477364802,1781.3134575587114
120,468.0,864.0,26450.77044952359,1435.9726081477656,55.221193854369524,52.956147484881505,0.16387920164185737,3,1.0378429813979073,,,281.64994554926744,0.1302195052117331,True,,sizing:main_route:descent,-0.0362259010715054,7.5160711169464305,0.8902051365108428,0.14763784488706447,28083.228989517702,2247.5944267944,,17.782356120547984,0.05835866837460615,0.03419019813706738,0.0,0.019337146064614435,0.0047602035058045885,7.112066711974338e-05,3061.134842295718,1776.8333782353527
121,486.0,828.0,27444.099801363853,1435.9726081477656,55.12479511677813,52.95691320396416,0.16352541698655398,3,1.0378199046720136,,,280.6794181553965,0.1297459340377372,True,,sizing:main_route:descent,-0.036289278423458006,7.516233860609742,0.8901839270018204,0.14763597767019332,28009.934237232286,2241.728403453157,,17.78407491271102,0.05835177579873,0.03419019813706738,0.0,0.019330223793360767,0.004760209173342886,7.11446949589664e-05,3055.0707294712083,1772.3628320262662
122,504.0,792.0,28435.69283476013,1435.9726081477656,55.02864079212078,52.95767502839135,0.16317267770435026,3,1.0377969841055115,,,279.70792876751966,0.12927260658082573,True,,sizing:main_route:descent,-0.03635271643627689,7.516398336020891,0.8901628504749911,0.14763413363052036,27936.820598344333,2235.876875220825,,17.785796332773305,0.058344884600193755,0.03419019813706738,0.0,0.01932330117673339,0.004760216458423826,7.116882796916416e-05,3049.0223827370037,1767.9017840711654
123,522.0,756.0,29425.553948051667,1435.9726081477656,54.93273007969853,52.95843298091928,0.1628209799101301,3,1.0377742187878507,,,278.73547730686886,0.12879951834674216,True,,sizing:main_route:descent,-0.03641621511268183,7.51656453595204,0.890141906157487,0.1476323126303638,27863.88737130243,2230.0397859499044,,17.78752038264391,0.05833799472370068,0.03419019813706738,0.0,0.019316378168839132,0.0047602253517624645,7.119306603169486e-05,3042.9897498672117,1763.450199604055
124,540.0,720.0,30413.687525165067,1435.9726081477656,54.83706218195012,52.959187084148645,0.16247031973593018,3,1.0377516078147757,,,277.76206369406344,0.12832666482738034,True,,sizing:main_route:descent,-0.036479774455414435,7.516732453227901,0.8901210932818182,0.14763051453295756,27791.133857032823,2224.2170796911932,,17.7892470642405,0.05833110611429754,0.03419019813706738,0.0,0.019309454724064843,0.004760235844135382,7.12174090299266e-05,3036.972778845947,1759.0080439509834
125,558.0,684.0,31400.09793567078,1435.9726081477656,54.741636304452626,52.95993736053976,0.1621206933308969,3,1.0377291502877086,,,276.7876878493993,0.12785404150085214,True,,sizing:main_route:descent,-0.03654339446722839,7.516902080720311,0.8901004110853401,0.1476287392023685,27718.55935895021,2218.408700694648,,17.79097637948595,0.0583242187173464,0.03419019813706738,0.0,0.019302530797054844,0.0047602479263752166,7.124185684896096e-05,3030.9714178672516,1754.5752825313011
126,576.0,648.0,32384.789534839587,1435.9726081477656,54.646451655894516,52.96068383240094,0.16177209686116129,3,1.0377068453142138,,,275.8123496926213,0.12738164383124212,True,,sizing:main_route:descent,-0.036607075150898095,7.517073411352346,0.8900798588106538,0.14762698650356004,27646.163182918295,2212.6145934062274,,17.79270833031072,0.05831733247854509,0.03419019813706738,0.0,0.01929560634272706,0.004760261589374816,7.126640937583841e-05,3024.985615333319,1750.1518808552837
127,594.0,612.0,33367.76666369861,1435.9726081477656,54.551507448066154,52.961426521893735,0.16142452650976655,3,1.037684692007777,,,274.8360491430117,0.12690946726855384,True,,sizing:main_route:descent,-0.036670816509215776,7.517246438096377,0.8900594357054143,0.1476252563023625,27573.944637241708,2206.834702467245,,17.79444291865178,0.05831044734391666,0.03419019813706738,0.0,0.019288681316264555,0.0047602768240852895,7.129106649944085e-05,3019.0153198537905,1745.7378045240175
128,612.0,576.0,34349.033649087134,1435.9726081477656,54.456802895852334,52.96216545103991,0.16107797847660146,3,1.0376626894875325,,,273.8587861194989,0.12643750724866928,True,,sizing:main_route:descent,-0.03673461854498713,7.517421153971708,0.8900391410220975,0.14762354846543493,27501.903032660593,2201.0689727139356,,17.796180146451572,0.05830356325979645,0.03419019813706738,0.0,0.01928175567310525,0.004760293621513437,7.131582811038454e-05,3013.0604802451658,1741.33301922947
129,630.0,540.0,35328.594803712316,1435.9726081477656,54.362337217207845,52.9629006417121,0.1607324489782839,3,1.0376408368786474,,,272.8805605404035,0.1259657591930957,True,,sizing:main_route:descent,-0.03679848126103857,7.517597552048061,0.8900189740183356,0.14762186286031176,27430.037682311424,2195.317349174324,,17.797920015661393,0.05829668017284845,0.03419019813706738,0.0,0.019274829368954995,0.00476031197272483,7.1340694101243e-05,3007.12104552913,1736.9374907521078
130,648.0,504.0,36306.454426204444,1435.9726081477656,54.268109633152214,52.963632115642945,0.16038793424810147,3,1.0376191333119236,,,271.9013723237176,0.1254942185090077,True,,sizing:main_route:descent,-0.036862404660211456,7.517775625441923,0.8899989339565637,0.14762019935535986,27358.347901733177,2189.579777068712,,17.799662528237008,0.05828979803004765,0.03419019813706738,0.0,0.019267902359773055,0.004760331868840928,7.136566436627883e-05,3001.1969649321995,1732.551184961828
131,666.0,468.0,37282.616801172095,1435.9726081477656,54.17411936775079,52.96435989442073,0.1600444305359119,3,1.037597577924,,,270.92122138687955,0.12502288058901945,True,,sizing:main_route:descent,-0.036926388745365746,7.51795536731855,0.8899790201042074,0.14761855781979277,27286.833008833994,2183.856201807014,,17.801407686142493,0.05828291677868778,0.03419019813706738,0.0,0.0192609746017787,0.004760353301040042,7.139073880164946e-05,2995.2881878843436,1728.174067815974
132,684.0,432.0,38257.08619925697,1435.9726081477656,54.08036564810666,52.96508399949574,0.159701934108076,3,1.0375761698570871,,,269.94010764692763,0.12455174081115995,True,,sizing:main_route:descent,-0.036990433519376226,7.518136770889538,0.8899592317334462,0.1476169381236409,27215.49232388815,2178.146568988515,,17.80315549134804,0.058276036366369015,0.03419019813706738,0.0,0.01925404605144108,0.00476037626055531,7.141591730524077e-05,2989.3946640184054,1723.8061053595793
133,702.0,396.0,39229.86687718857,1435.9726081477656,53.98684770434317,52.96580445217721,0.15936044124736265,3,1.0375549082590687,,,268.9580310204751,0.12408079453873937,True,,sizing:main_route:descent,-0.03705453898513515,7.518319829413718,0.8899395681213003,0.1476153401377685,27144.32516951504,2172.450824400187,,17.80490594582965,0.05826915674100248,0.03419019813706738,0.0,0.019247116665482608,0.004760400738675795,7.144119977669334e-05,2983.5163431689393,1719.4472637243105
134,720.0,360.0,40200.963077838554,1435.9726081477656,53.893564769591165,52.96652127363495,0.15901994825286844,3,1.0375337922834753,,,267.9749914235915,0.12361003712018338,True,,sizing:main_route:descent,-0.03711870514555188,7.518504536197096,0.8899200285496184,0.1476137637338569,27073.33087065711,2166.7689140149237,,17.80665905157194,0.05826227785080752,0.03419019813706738,0.0,0.019240186400877234,0.004760426726745414,7.146658611749634e-05,2977.6531753712134,1715.0975091272849
135,738.0,324.0,41170.379030274875,1435.9726081477656,53.80051607997622,52.96723448490071,0.1586804514399374,3,1.037512821089397,,,266.99098877192137,0.12313946388897719,True,,sizing:main_route:descent,-0.037182932003552376,7.518690884591987,0.8899006123049936,0.14761220878440337,27002.50875457096,2161.100783990829,,17.808414810565633,0.05825539964430802,0.03419019813706738,0.0,0.019233255214846992,0.0047604542161627725,7.149207623087459e-05,2971.805110860387,1710.756807870896
136,756.0,288.0,42138.11894981569,1435.9726081477656,53.7077008746066,52.96794410687036,0.15834194714008298,3,1.0374919938413856,,,266.0060229807235,0.12266907016357236,True,,sizing:main_route:descent,-0.037247219562078354,7.518878867996133,0.8898813186786773,0.14761067516270826,26931.85815081422,2155.4463806701647,,17.81017322480695,0.058248522070327526,0.03419019813706738,0.0,0.01922632306485807,0.004760483198380336,7.15176700217349e-05,2965.972100070659,1706.4251263423068
137,774.0,252.0,43104.18703808304,1435.9726081477656,53.61511839556133,52.96865016030613,0.15800443170091097,3,1.037471309709409,,,265.0200939647768,0.12219885124723219,True,,sizing:main_route:descent,-0.037311567824086324,7.5190684798525025,0.8898621469665517,0.1476091627428573,26861.3783912258,2149.8056505777713,,17.811934296300038,0.05824164507798583,0.03419019813706738,0.0,0.01921938990861845,0.004760513664903239,7.154336739675451e-05,2960.154093634339,1702.10243101243
138,792.0,216.0,44068.58748305633,1435.9726081477656,53.522767887866934,52.96935266582742,0.15766790148600898,3,1.0374507678691653,,,264.03320163830705,0.12172880242785587,True,,sizing:main_route:descent,-0.037375976792554604,7.519259713651923,0.8898430964693902,0.14760767139977518,26791.068809897544,2144.1785404188,,17.813698027056414,0.05823476861671347,0.03419019813706738,0.0,0.01921245570408885,0.004760545607292806,7.156916826442781e-05,2954.3510423803787,1697.788688434341
139,810.0,180.0,45031.32445912541,1435.9726081477656,53.430648599504096,52.97005164393126,0.15733235287492442,3,1.0374303675012986,,,263.04534591529915,0.1212589189780567,True,,sizing:main_route:descent,-0.03744044647046952,7.519452562926247,0.8898241664921859,0.14760620100911262,26720.928743191558,2138.5649970800973,,17.815464419092287,0.05822789263621538,0.03419019813706738,0.0,0.01920552040945416,0.004760579017159062,7.159507253477569e-05,2948.5628973346315,1693.4838652449437
